"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"720";"2020-02-28";"112.28.111";"bdi a/n. ykki";"084/BDIUM-02/20";"Reimburse kas kecil Tk Koper periode 30 Jan 20 s/d 20 FEB 20";"0.00";"5939800.00";"111.22.111";"kas kecil tk koper"
"721";"2020-02-28";"626.19.111";"Biaya adm sd tki";"001/KA100458/SD3-02/20";"Fotocopy ekskul bulan Januari 2020";"95400.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"722";"2020-02-28";"626.19.111";"Biaya adm sd tki";"002/KA100459/SD3-02/20";"Fotocopy Pelajaran bulan Januari 2020";"551700.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"723";"2020-02-28";"626.19.111";"Biaya adm sd tki";"003/KA100460/SD3-02/20";"Kegiatan Imlek 2020 (hadiah/permen/acara)";"607200.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"724";"2020-02-28";"626.19.111";"Biaya adm sd tki";"004/KA100461/SD3-02/20";"Foto kelas 1 s/d 6 ( dari siswa @ 7.500 )";"1100000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"725";"2020-02-28";"622.13.117";"atk dan fotocopy sd tki";"005/KK101070/SD3-02/20";"3 bh laminating";"4500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"726";"2020-02-28";"622.13.119";"Biaya lomba sd tki";"006/KK101071/SD3-02/20";"Konsumsi siswa + guru lomba OSN di disdik ( 5 orang )";"103000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"727";"2020-02-28";"622.13.111";"Iuran sampah & dinas sd tki";"007/KK101072/SD3-02/20";"Iuran Keamanan dan Kebersihan RT02/RW17 bulan Januari 2020";"75000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"728";"2020-02-28";"713.15.112";"Biaya pemel. bangunan sd tki";"008/KK101073/SD3-02/20";"Bahan-bahan pigura presiden/wakil ( duplek/karton./paku/sekrup )";"67500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"729";"2020-02-28";"622.13.117";"atk dan fotocopy sd tki";"009/KK101074/SD3-02/20";"7 bh spanduk LISA, SMART, Ground Rules";"34800.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"730";"2020-02-28";"631.15.112";"Pemel. inventris sd tki";"010/KK101075/SD3-02/20";"Ongkos jahit sarung kasur untuk UKS";"25000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"731";"2020-02-28";"622.13.117";"atk dan fotocopy sd tki";"011/KK101076/SD3-02/20";"1 lem fox";"10000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"732";"2020-02-28";"713.15.112";"Biaya pemel. bangunan sd tki";"012/KK101077/SD3-02/20";"1/4 kg pemutih untuk kerak kamar mandi";"10000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"733";"2020-02-28";"622.13.117";"atk dan fotocopy sd tki";"013/KK101078/SD3-02/20";"Plastik bening + parkir";"30000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"734";"2020-02-28";"712.15.112";"Biaya pemel. kendaraan sd tki";"014/KK101079/SD3-02/20";"Biaya parkir urusan sekolah s/d bulan Januari 2020 ( Nov.'19 - Jan'20 )";"18500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"735";"2020-02-28";"622.13.117";"atk dan fotocopy sd tki";"015/KK101080/SD3-02/20";"Fotocopy bulan Januari 2020";"342300.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"736";"2020-02-28";"713.15.112";"Biaya pemel. bangunan sd tki";"016/KK101081/SD3-02/20";"1 set (2 bh) gantungan lap tangan / A2-2";"8500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"737";"2020-02-28";"622.13.113";"Entertain sd tki";"017/KK101082/SD3-02/20";"Supervisi Akademis Guru dan PKKS (Penilaian Kristeria Kep. Sek.) berupa transport/monitoring dan konsumsi";"1036200.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"738";"2020-02-28";"631.15.112";"Pemel. inventris sd tki";"018/KK101083/SD3-02/20";"1 bh kabel extender untuk komputer guru";"15000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"739";"2020-02-28";"713.15.112";"Biaya pemel. bangunan sd tki";"019/KK101084/SD3-02/20";"1 bh MCB 20A (50.000) dan ongkos pasang ganti MCB lama di rumah A2/24 (50.000)";"100000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"740";"2020-02-28";"622.13.111";"Iuran sampah & dinas sd tki";"020/KK101085/SD3-02/20";"Iuran Daftar Satu bulan Januari 2020 ( 207 siswa @ Rp 600 )";"124200.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"741";"2020-02-28";"831.15.112";"Biaya telepon sd tki";"021/KK101086/SD3-02/20";"Pembayaran Telkom Speedy bulan Januari 2020 (nopel 131173152020)";"367400.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"742";"2020-02-28";"713.15.112";"Biaya pemel. bangunan sd tki";"022/KK101087/SD3-02/20";"1 dus sekrup 1 1/4";"12000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"743";"2020-02-28";"622.13.117";"atk dan fotocopy sd tki";"023/KK101088/SD3-02/20";"Refill tinta prenter HP LJM 102A/17A";"150000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"744";"2020-02-28";"622.13.117";"atk dan fotocopy sd tki";"024/KK101089/SD3-02/20";"8 bh laminating + jilid ring";"35000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"745";"2020-02-28";"713.15.112";"Biaya pemel. bangunan sd tki";"025/KK101090/SD3-02/20";"1 bh slinder untuk pintu gudang atas";"55000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"746";"2020-02-28";"713.15.112";"Biaya pemel. bangunan sd tki";"026/KK101091/SD3-02/20";"1 btl vixal + 1 bks sabun colek ekonomi";"24700.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"747";"2020-02-28";"631.15.112";"Pemel. inventris sd tki";"027/KK101092/SD3-02/20";"Pembuatan pohon geulis untuk kelas 1 s/d 6 ( 7 bh )";"80800.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"748";"2020-02-28";"631.15.112";"Pemel. inventris sd tki";"028/KK101093/SD3-02/20";"3 bh keset tenun untuk wastafel dan tangga (A2/4) + parkir";"17000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"749";"2020-02-28";"626.12.111";"Biaya adm tk koper";"001/KA22594/TK2-02/20";"Misoa, telur, tpg roti, minyak, fillet ayam, daun bwg, totole, garam + parkir";"238000.00";"0.00";"111.22.111";"kas kecil tk koper"
"750";"2020-02-28";"626.12.111";"Biaya adm tk koper";"002/KA22594/TK2-02/20";"Bahan ekskul cooking Feb 2020, utk 14 anak x Rp 5.000 x 4 mg";"280000.00";"0.00";"111.22.111";"kas kecil tk koper"
"751";"2020-02-28";"626.12.111";"Biaya adm tk koper";"003/KA22594/TK2-02/20";"1,426 kg telur u/konsumsi siswa + parkir 2,000";"31900.00";"0.00";"111.22.111";"kas kecil tk koper"
"752";"2020-02-28";"626.12.111";"Biaya adm tk koper";"004/KA22595/TK2-02/20";"17 tiket ekskul renang 04/02/2020";"306000.00";"0.00";"111.22.111";"kas kecil tk koper"
"753";"2020-02-28";"626.12.111";"Biaya adm tk koper";"005/KA22595/TK2-02/20";"18 tiket ekskul renang 11/02/2020";"324000.00";"0.00";"111.22.111";"kas kecil tk koper"
"754";"2020-02-28";"626.12.111";"Biaya adm tk koper";"006/KA22595/TK2-02/20";"100 pcs hiasan kayu kecil @1.000 u/acara valentine ( dibagikan ke siswa )";"100000.00";"0.00";"111.22.111";"kas kecil tk koper"
"755";"2020-02-28";"626.12.111";"Biaya adm tk koper";"007/KA22595/TK2-02/20";"2 pak plastik klip uk 10x5 u/acara valentine";"16000.00";"0.00";"111.22.111";"kas kecil tk koper"
"756";"2020-02-28";"626.12.111";"Biaya adm tk koper";"008/KA22596/TK2-02/20";"48 lbr F/C pengumuman pelepasan";"9600.00";"0.00";"111.22.111";"kas kecil tk koper"
"757";"2020-02-28";"626.12.111";"Biaya adm tk koper";"009/KA22596/TK2-02/20";"2 gross rantai kuku u/acara valentine + parkir 2.000";"28000.00";"0.00";"111.22.111";"kas kecil tk koper"
"758";"2020-02-28";"626.12.111";"Biaya adm tk koper";"010/KA22596/TK2-02/20";"Susu ultra, terigu, blue band, gula, telur u/konsumsi anak + parkir 2.000";"229600.00";"0.00";"111.22.111";"kas kecil tk koper"
"759";"2020-02-28";"626.12.111";"Biaya adm tk koper";"011/KA22597/TK2-02/20";"Blueband u/konsumsi siswa";"15400.00";"0.00";"111.22.111";"kas kecil tk koper"
"760";"2020-02-28";"626.12.111";"Biaya adm tk koper";"012/KA22597/TK2-02/20";"Kara santan, kismis u/konsumsi siswa";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"761";"2020-02-28";"626.12.111";"Biaya adm tk koper";"013/KA22597/TK2-02/20";"18 tiket renang u/ekskul 18-19 Feb 2020";"324000.00";"0.00";"111.22.111";"kas kecil tk koper"
"762";"2020-02-28";"626.12.111";"Biaya adm tk koper";"014/KA22598/TK2-02/20";"5 pak keresek HD10 u/acara2 luar sekolah";"12500.00";"0.00";"111.22.111";"kas kecil tk koper"
"763";"2020-02-28";"626.12.111";"Biaya adm tk koper";"015/KA22598/TK2-02/20";"Udang, fillet ayam, telur, maizena, kwetiau, tauge, minyak wijen, bwg pth, totole u/konsumsi siswa + parkir 2.000";"341000.00";"0.00";"111.22.111";"kas kecil tk koper"
"764";"2020-02-28";"626.12.111";"Biaya adm tk koper";"016/KA22598/TK2-02/20";"2 pak korek api + 1 lbr plastik u/art TK B + parkir 2.000";"17000.00";"0.00";"111.22.111";"kas kecil tk koper"
"765";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"017/KK22338/TK2-02/20";"Sunlight, kapur barus, sabun cream u/dapur & toilet + parkir 2.000";"129700.00";"0.00";"111.22.111";"kas kecil tk koper"
"766";"2020-02-28";"662.12.111";"Biaya promosi tk koper";"018/KK22338/TK2-02/20";"Uang perjalanan dinas Pa Prayit & Pa Safri antar surat ke 34 siswa PSB 20-21 ( @Rp50.000 )";"100000.00";"0.00";"111.22.111";"kas kecil tk koper"
"767";"2020-02-28";"851.12.111";"Perjln dinas tk koper";"019/KK22339/TK2-02/20";"2,61 ltr pertalite utk motor Pa Safari ( dinas luar )";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"768";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"020/KK22339/TK2-02/20";"2 pak tissue kitchen roll u/keperluan dapur + parkir 2.000";"71900.00";"0.00";"111.22.111";"kas kecil tk koper"
"769";"2020-02-28";"621.12.117";"Alat tulis kantor tk koper";"021/KK22339/TK2-02/20";"Buku nota, pin paku, spidol whiteboard u/ATK guru & TU + parkir 2.000";"68500.00";"0.00";"111.22.111";"kas kecil tk koper"
"770";"2020-02-28";"621.12.111";"Iuran sampah & dinas tk koper";"022/KK22340/TK2-02/20";"Iuran bulanan warga RT03 RW013 Feb 2020";"450000.00";"0.00";"111.22.111";"kas kecil tk koper"
"771";"2020-02-28";"621.12.112";"Air & gas & konsumsi tk koper";"023/KK22340/TK2-02/20";"Isi Gas LPG 12 kg";"148000.00";"0.00";"111.22.111";"kas kecil tk koper"
"772";"2020-02-28";"621.12.117";"Alat tulis kantor tk koper";"024/KK22340/TK2-02/20";"216 lbr F?C admin guru";"43200.00";"0.00";"111.22.111";"kas kecil tk koper"
"773";"2020-02-28";"621.12.119";"Biaya lomba tk koper";"025/KK22340/TK2-02/20";"Lomba Menghias Topi, Lomba Gugus Kec. Dayeuhkolot, 40 siswa x Rp 35.000";"1400000.00";"0.00";"111.22.111";"kas kecil tk koper"
"774";"2020-02-28";"681.12.111";"Kebaktian/rapat/seminar tk koper";"026/KK22341/TK2-02/20";"Biaya workshop IGTKI di Gd. Erlangga 13/02/2020 utk 1 org guru";"160000.00";"0.00";"111.22.111";"kas kecil tk koper"
"775";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"027/KK22341/TK2-02/20";"1 ctn tissue roll CP KW 1 u/di toilet & kelas";"255000.00";"0.00";"111.22.111";"kas kecil tk koper"
"776";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"028/KK22341/TK2-02/20";"1 pc belgian waffle maker u/keperluan dapur";"197500.00";"0.00";"111.22.111";"kas kecil tk koper"
"777";"2020-02-28";"713.12.111";"Biaya pemel. bangunan tk koper";"029/KK22341/TK2-02/20";"3mtr sanblas 5105 u/lapis kaca jendela aula";"174000.00";"0.00";"111.22.111";"kas kecil tk koper"
"778";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"030/KK22342/TK2-02/20";"1 klg pilox sapporo 741 u/pigura presiden";"19000.00";"0.00";"111.22.111";"kas kecil tk koper"
"779";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"031/KK22342/TK2-02/20";"1 lem u/pigura presdiden";"7500.00";"0.00";"111.22.111";"kas kecil tk koper"
"780";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"032/KK22342/TK2-02/20";"3 klg pilox sapporo 7173, 715, 733 u/pigura presiden";"57000.00";"0.00";"111.22.111";"kas kecil tk koper"
"781";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"033/KK22342/TK2-02/20";"1 pc ice cream scoop u/perlengkapan dapur + parkir 2.000";"52500.00";"0.00";"111.22.111";"kas kecil tk koper"
"782";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"034/KK22343/TK2-02/20";"1 klg pilox saporo white u/pigura presdiden";"19000.00";"0.00";"111.22.111";"kas kecil tk koper"
"783";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"035/KK22343/TK2-02/20";"5 lbr gambar garuda";"5000.00";"0.00";"111.22.111";"kas kecil tk koper"
"784";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"036/KK22343/TK2-02/20";"1/2 ons paku kaca u/pigura presiden";"2500.00";"0.00";"111.22.111";"kas kecil tk koper"
"785";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"037/KK22343/TK2-02/20";"15 bh kait pigura S u/pigura presiden";"3000.00";"0.00";"111.22.111";"kas kecil tk koper"
"786";"2020-02-28";"621.12.112";"Air & gas & konsumsi tk koper";"038/KK22344/TK2-02/20";"Gula & teh";"34500.00";"0.00";"111.22.111";"kas kecil tk koper"
"787";"2020-02-28";"713.12.111";"Biaya pemel. bangunan tk koper";"039/KK22344/TK2-02/20";"Pembersih kaca, kamfer, sunligth cupir u/di dapur & toilet + parkir 2.000";"124500.00";"0.00";"111.22.111";"kas kecil tk koper"
"788";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"040/KK22344/TK2-02/20";"2 pak fisher uk S6 & S8 utk pasang pigura presiden";"42500.00";"0.00";"111.22.111";"kas kecil tk koper"
"789";"2020-02-28";"621.12.113";"Entertain tk koper";"041/KK22345/TK2-02/20";"3 bolu & 2 snack u/konsumsi pengawas dinas yang supervisi";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"790";"2020-02-28";"621.12.121";"Perleng. bangunan tk koper";"042/KK22345/TK2-02/20";"1 dus skrup u/pasang pigura presiden";"18000.00";"0.00";"111.22.111";"kas kecil tk koper"
"791";"2020-02-28";"713.12.111";"Biaya pemel. bangunan tk koper";"043/KK22345/TK2-02/20";"keresek u/tmp sampah";"24000.00";"0.00";"111.22.111";"kas kecil tk koper"
"792";"2020-02-28";"112.28.111";"bdi a/n. ykki";"074B/BDIUM-02/20";"KELEBIHAN UANG KEGIATAN TK KOPER TA. 18-19";"25700.00";"0.00";"422.11.111";"Pendapatan kegiatan lainnya"
"793";"2020-02-29";"112.35.111";"bank bca r/k.77";"057/BCAUM-02/20";"BIAYA ADM BCAUM BLN JAN 2020 (055/BCAUM-01/20 tgl 31 jan' 20) blm ke closing jan'20";"0.00";"30000.00";"751.11.111";"Biaya adm bank"
"794";"2020-02-29";"219.31.111";"Uang Titipan Beasiswa";"001/BCABSW-02/20";"BI. ADM BCA BEASISWA BLN FEB 2020";"30000.00";"0.00";"112.38.111";"BCA Beasiswa (2846565407)"
"795";"2020-02-29";"219.21.111";"hutang lain2";"008A/BCL-02/20";"BI. ADM BCA LAIN2 BLN FEB 2020 (ADM KERHN 31.000)";"31000.00";"0.00";"112.37.111";"rek.bca ykki no.6765047017"
"796";"2020-02-29";"541.11.111";"Bunga bank";"004/BDICTL-02/20";"BUNGA BANK BDI CTL BLN FEB 2020";"0.00";"9527.38";"112.32.111";"bdi virtual Ctl(3562377469)"
"797";"2020-02-29";"541.11.111";"Bunga bank";"005/BDICTL-02/20";"PAJAK BUNGA BDI CTL BLN FEB 2020";"1905.48";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"798";"2020-02-29";"541.11.111";"Bunga bank";"008/BDIKOP-02/20";"BUNGA BANK BDI KOPER BLN FEB 2020";"0.00";"32330.08";"112.32.112";"bdi virtual koper (3562373021)"
"799";"2020-02-29";"541.11.111";"Bunga bank";"009/BDIKOP-02/20";"PAJAK BUNGA BANK BDI KOPER BLN FEB 2020";"6466.02";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"800";"2020-02-29";"541.11.111";"Bunga bank";"003/BDITKI-02/20";"BUNGA BANK BDI TKI BLN FEB 2020";"0.00";"6051.90";"112.32.113";"bdi tki (virtual account)"
"801";"2020-02-29";"541.11.111";"Bunga bank";"004/BDITKI-02/20";"PAJAK BUNGA BANK BDI TKI BLN FEB 2020";"1210.38";"0.00";"112.32.113";"bdi tki (virtual account)"
"802";"2020-02-29";"541.11.111";"Bunga bank";"007/BDIMW-02/20";"BUNGA BANK BDI MW BLN FEB 2020";"0.00";"14411.00";"112.32.114";"bdi virtual mw 93562375307)"
"803";"2020-02-29";"541.11.111";"Bunga bank";"008/BDIMW-02/20";"PAJAK BUNGA BANK BDI MW BLN FEB 2020";"2882.24";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"804";"2020-02-29";"713.19.111";"Biaya pemel. bangunan umum";"003/UM-02/20";"Bi. Proyek libur Des'19 (ctl,tki,koper,mw)";"45128600.00";"0.00";"117.11.111";"uang muka lain2"
"805";"2020-02-29";"112.35.111";"bank bca r/k.77";"056/BCAUM-02/20";"BIAYA ADM BCAUM BLN FEB 2020";"0.00";"30000.00";"751.11.111";"Biaya adm bank"
"806";"2020-02-29";"112.28.111";"bdi a/n. ykki";"085/BDIUM-02/20";"BUNGA BANK BDI UMUM BLN FEB 2020";"49747.12";"0.00";"541.11.111";"Bunga bank"
"807";"2020-02-29";"112.28.111";"bdi a/n. ykki";"086/BDIUM-02/20";"PAJAK BUNGA BDIUM BLN FEB 2020";"0.00";"9949.42";"541.11.111";"Bunga bank"
"808";"2020-02-29";"609.11.111";"BPJS dibyr yysn (gab)";"001/bpjs-02/20";"bpjs feb'20 dibyr yysn";"56159850.00";"0.00";"620.11.111";"Gaji pegawai gabungan"
"809";"2020-02-29";"620.11.111";"Gaji pegawai gabungan";"002/pph21-02/20";"pph21 kary masa feb'20";"4008968.00";"0.00";"217.11.111";"hutang pph21"
"810";"2020-02-29";"620.11.113";"PESANGON";"001/pph21-02/20";"pph21 feb'20 pesangon";"500000.00";"0.00";"217.11.111";"hutang pph21"
"811";"2020-02-29";"620.11.111";"Gaji pegawai gabungan";"001/piuk-02/20";"PEMBYRN PIUTANG KARYWN FEB'20 (VIA GAJI)";"24750000.00";"0.00";"117.15.111";"piutg kary & pegawai"
"812";"2020-02-29";"811.11.111";"Selisih +/-";"001/PBLT-02/20";"PEMBULATAN BI. BPJS FEB'20";"28.00";"0.00";"620.11.111";"Gaji pegawai gabungan"
"813";"2020-02-29";"620.11.111";"Gaji pegawai gabungan";"002//PBLT-02/20";"PEMBULATAN BI. GAJI (TUNAI BDI) FEB'20";"4.00";"0.00";"811.11.111";"Selisih +/-"
"814";"2020-02-29";"811.11.111";"Selisih +/-";"003/PBLT-02/20";"PEMBULATAN BI. BPJS FEB'20 (DIBYR KARY)";"0.00";"2.00";"620.11.111";"Gaji pegawai gabungan"
"815";"2020-02-29";"620.11.111";"Gaji pegawai gabungan";"003/PPH21-02/20";"KELBHN POTG PPH21 JAN'20";"0.00";"1482349.00";"219.16.111";"hutang gaji"
"816";"2020-02-29";"620.11.111";"Gaji pegawai gabungan";"004/PPH21-02/20";"PPH21 KARY JAN'20 BLM DIPOTG DI GAJI JAN'20";"0.00";"-91229.00";"219.16.111";"hutang gaji"
"817";"2020-02-29";"641.11.111";"Biaya penyusutan bangunan";"001/ph-02/20";"bi. penyusutan bangunan";"57900042.53";"0.00";"126.11.111";"ak. ph. banguna"
"818";"2020-02-29";"641.13.111";"Biaya penyusutan inventaris";"002/ph-02/20";"bi. penyusutan inventaris";"14622673.85";"0.00";"126.13.111";"ak. ph. invent"
"819";"2020-02-29";"641.12.111";"Biaya penyusutan kendaraan";"003/ph-02/20";"bi. penyusutan kendaraan";"9694166.67";"0.00";"126.12.111";"ak.ph.kendaraan"
"820";"2020-02-29";"219.21.111";"hutang lain2";"008B/BCL-02/20";"BI. ADM BCA LAIN2 BLN FEB 2020 (KRYWST 2000)";"2000.00";"0.00";"112.37.111";"rek.bca ykki no.6765047017"
"821";"2020-02-29";"219.21.111";"hutang lain2";"008C/BCL-02/20";"BI. ADM BCA LAIN2 BLN FEB 2020 (LIVE IN 2000)";"2000.00";"0.00";"112.37.111";"rek.bca ykki no.6765047017"
"822";"2020-02-29";"219.21.111";"hutang lain2";"008D/BCL-02/20";"BI. ADM BCA LAIN2 BLN FEB 2020 (PERPSHN 7000)";"7000.00";"0.00";"112.37.111";"rek.bca ykki no.6765047017"
"823";"2020-02-29";"219.21.111";"hutang lain2";"001/PDL-02/20";"KELEBIHAN DANA BOS SD CIATEUL";"250000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"824";"2020-02-29";"751.11.111";"Biaya adm bank";"001/BCACTL-02/20";"BI. ADM BCA VA CTL BLN FEB 20";"160000.00";"0.00";"112.36.111";"bank bca va ciateul"
"825";"2020-02-29";"751.11.111";"Biaya adm bank";"001/BCAKOP-02/20";"BI. ADM BCA VA KOPER BLN FEB 2020";"408000.00";"0.00";"112.36.112";"bank bca va koper"
"826";"2020-02-29";"751.11.111";"Biaya adm bank";"001/BCATKI-02/20";"BI. ADM BCA VA TKI BLN FEB 2020";"159000.00";"0.00";"112.36.113";"bank bca va tki"
"827";"2020-02-29";"112.15.111";"deposito";"001/DP-02/20";"BUNGA DEPOSITO BLN FEB 2020";"9900588.00";"0.00";"541.12.111";"Bunga deposito"
"828";"2020-02-29";"112.15.111";"deposito";"002/DP-02/20";"BUNGA DEPOSITO PENSIUN BLN FEB 20";"1211159.00";"0.00";"216.11.111";"titipan uang pensiun"
"829";"2020-02-29";"112.15.111";"deposito";"003/DP-02/20";"BUNGA DEPOSITO PENSIUN BLN FEB 20";"83850.00";"0.00";"541.12.111";"Bunga deposito"
"830";"2020-02-29";"118.11.111";"piutang spp tk ciateul";"01/001-02/20";"US TK CTL FEB 20";"36200000.00";"0.00";"411.11.111";"SPP tk ciateul"
"831";"2020-02-29";"118.11.111";"piutang spp tk ciateul";"01/002-02/20";"MURID KELUAR US TK CTL BLN FEB 20";"0.00";"550000.00";"411.11.111";"SPP tk ciateul"
"832";"2020-02-29";"118.11.111";"piutang spp tk ciateul";"01/003-02/20";"PEMBYRN PIU.US TK CTL FEB 20 (BDI CTL)";"0.00";"7600000.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"833";"2020-02-29";"415.11.111";"u.adm tk ciateul";"01/004-02/20";"PEMBYRN ADM + EKSKUL TK CTL BLN FEB 20 (BDI CTL)";"0.00";"2415000.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"834";"2020-02-29";"118.11.111";"piutang spp tk ciateul";"01/005-02/20";"PEMBYRN PIU.US TK CTL BLN FEB 20 (BCA CTL)";"0.00";"23594500.00";"112.36.111";"bank bca va ciateul"
"835";"2020-02-29";"415.11.111";"u.adm tk ciateul";"01/006-02/20";"PEMBYRN ADMIN + EKSKUL TK CTL BLN FEB 20 (BCA CTL)";"0.00";"2010000.00";"112.36.111";"bank bca va ciateul"
"836";"2020-02-29";"119.11.111";"piutang up tk ciateul";"01/007-02/20";"PEMBYRN PIU.UP TK CTL BLN FEB 20 (BCA CTL)";"0.00";"980000.00";"112.36.111";"bank bca va ciateul"
"837";"2020-02-29";"406.11.111";"UP bayar dimuka tk ciateul";"01/008-02/20";"PEMBYRN SUMBANGAN TK CTL BLN FEB 20 (BCA CTL)";"0.00";"100000.00";"112.36.111";"bank bca va ciateul"
"838";"2020-02-29";"751.11.111";"Biaya adm bank";"01/009-02/20";"BI ADM BANK EKSKUL TK CTL BLN FEB 20";"0.00";"6000.00";"415.11.111";"u.adm tk ciateul"
"839";"2020-02-29";"751.11.111";"Biaya adm bank";"01/010-02/20";"BI ADM BANK US TK CTL BLN FEB 20";"0.00";"32000.00";"118.11.111";"piutang spp tk ciateul"
"840";"2020-02-29";"119.11.111";"piutang up tk ciateul";"01/011-02/20";"PEMUTIHAN UP TK CTL SBLM TA. 19-20 BLN FEB 2020";"0.00";"3725000.00";"861.11.111";"Pemutihan tk ciateul"
"841";"2020-02-29";"119.11.111";"piutang up tk ciateul";"01/012-02/20";"PEMUTIHAN UP TK CTL TA. 19-20 BLN FEB 2020";"0.00";"3550000.00";"861.11.111";"Pemutihan tk ciateul"
"842";"2020-02-29";"415.11.111";"u.adm tk ciateul";"01/013-02/20";"PEMUTIHAN ADMIN TK CTL TA. 19-20 BLN FEB 2020";"0.00";"800000.00";"861.11.111";"Pemutihan tk ciateul"
"843";"2020-02-29";"406.11.111";"UP bayar dimuka tk ciateul";"01/014-02/20";"PEMUTIHAN SUMBANGAN TK CTL TA. 19-20 BLN FEB 2020";"100000.00";"0.00";"861.11.111";"Pemutihan tk ciateul"
"844";"2020-02-29";"406.11.111";"UP bayar dimuka tk ciateul";"01/015-02/20";"UM UP 20-21 TK CTL BLN FEB 20 (BCA VA)";"0.00";"2300000.00";"112.36.111";"bank bca va ciateul"
"845";"2020-02-29";"406.11.111";"UP bayar dimuka tk ciateul";"01/016-02/20";"FORMULIR 20-21 TK CTL BLN FEB 20 (BCA VA)";"0.00";"200000.00";"112.36.111";"bank bca va ciateul"
"846";"2020-02-29";"118.11.112";"piutang spp tk koper";"02/001-02/20";"US TK KOPER FEBRUARI 2020";"67083750.00";"0.00";"411.12.111";"SPP tk koper"
"847";"2020-02-29";"118.11.112";"piutang spp tk koper";"02/002-02/20";"PEMBYRN PIU.US TK KOPER FEBRUARI 20 (BDI KOP)";"0.00";"10743750.00";"112.32.112";"bdi virtual koper (3562373021)"
"848";"2020-02-29";"415.12.111";"u.adm. tk koper";"02/003-02/20";"PEMBYRN EKSKUL TK KOPER FEB 20 (BDI KOP)";"0.00";"1490000.00";"112.32.112";"bdi virtual koper (3562373021)"
"849";"2020-02-29";"118.11.112";"piutang spp tk koper";"02/004-02/20";"PEMBYRN PIU.US TK KOPER FEB 20 (BCA KOP)";"0.00";"52392000.00";"112.36.112";"bank bca va koper"
"850";"2020-02-29";"415.12.111";"u.adm. tk koper";"02/005-02/20";"PEMBYRN EKSKUL 19-20 TK KOPER FEB 20 (BCA KOP)";"0.00";"4921000.00";"112.36.112";"bank bca va koper"
"851";"2020-02-29";"119.11.112";"piutang up tk koper";"02/006-02/20";"PEMBYRN PIU.UP TK KOPER SBLM TA. 19-20 FEB 20 (BCA KOP)";"0.00";"2315000.00";"112.36.112";"bank bca va koper"
