"No account";"Deskripsi";"Debit Awal";"Kredit Awal";"Debit";"Kredit";"Debit Akhir";"Kredit Akhir"
"623.11.118";"Uang prestasi smp mekar wangi";"7.352.000,00";"0,00";"0,00";"0,00";"7.352.000,00";"0,00"
"623.11.119";"Biaya lomba smp mekar wangi";"45.002.900,00";"0,00";"1.019.000,00";"0,00";"46.021.900,00";"0,00"
"623.11.120";"Perleng.sklh (kbm) smp mekar wangi";"18.913.400,00";"0,00";"4.309.500,00";"0,00";"23.222.900,00";"0,00"
"623.11.121";"Perlengk. bang. smp mekar wangi";"20.060.300,00";"0,00";"1.089.200,00";"0,00";"21.149.500,00";"0,00"
"623.12.111";"Iuran, sampah & dinas smp koper";"45.233.000,00";"0,00";"2.805.800,00";"0,00";"48.038.800,00";"0,00"
"623.12.112";"Air,gas & konsumsi smp koper";"47.930.100,00";"0,00";"3.217.800,00";"0,00";"51.147.900,00";"0,00"
"623.12.113";"Entertain smp koper";"10.189.500,00";"0,00";"1.535.750,00";"0,00";"11.725.250,00";"0,00"
"623.12.114";"Obat-2an smp koper";"2.457.460,00";"0,00";"0,00";"0,00";"2.457.460,00";"0,00"
"623.12.115";"Biaya komputer smp koper";"5.150.400,00";"0,00";"0,00";"0,00";"5.150.400,00";"0,00"
"623.12.116";"Sumbangan smp koper";"27.626.950,00";"0,00";"577.587,00";"0,00";"28.204.537,00";"0,00"
"623.12.117";"Alat tulis smp koper";"148.835.930,00";"0,00";"4.693.100,00";"0,00";"153.529.030,00";"0,00"
"623.12.118";"Uang prestasi smp koper";"2.250.000,00";"0,00";"200.000,00";"0,00";"2.450.000,00";"0,00"
"623.12.119";"Biaya lomba smp koper";"36.308.300,00";"0,00";"4.147.200,00";"0,00";"40.455.500,00";"0,00"
"623.12.120";"Perleng. sklh smp koper";"196.892.225,00";"0,00";"3.710.500,00";"0,00";"200.602.725,00";"0,00"
"623.12.121";"Perleng. bangunan smp koper";"51.551.905,00";"0,00";"1.810.700,00";"0,00";"53.362.605,00";"0,00"
"624.11.111";"Iuran,sampah & dinas sma";"71.568.391,00";"0,00";"7.216.000,00";"0,00";"78.784.391,00";"0,00"
"624.11.112";"Air,gas&,konsumsi sma";"65.912.604,00";"0,00";"7.460.400,00";"0,00";"73.373.004,00";"0,00"
"624.11.113";"Entertain sma";"1.634.000,00";"0,00";"313.400,00";"0,00";"1.947.400,00";"0,00"
"624.11.114";"Obat-2an sma";"4.620.950,00";"0,00";"28.500,00";"0,00";"4.649.450,00";"0,00"
"624.11.115";"Biaya komputer sma";"1.971.800,00";"0,00";"0,00";"0,00";"1.971.800,00";"0,00"
"624.11.116";"Sumbangan sma";"34.123.730,00";"0,00";"3.223.121,00";"0,00";"37.346.851,00";"0,00"
"624.11.117";"Alat tulis sma";"180.681.803,00";"0,00";"13.591.600,00";"0,00";"194.273.403,00";"0,00"
"624.11.118";"Uang prestasi sma";"14.840.000,00";"0,00";"1.400.000,00";"0,00";"16.240.000,00";"0,00"
"624.11.119";"Biaya lomba sma";"63.719.728,00";"0,00";"9.414.000,00";"0,00";"73.133.728,00";"0,00"
"624.11.120";"Perlengkapan sklh (kbm) sma";"40.496.450,00";"0,00";"2.450.500,00";"0,00";"42.946.950,00";"0,00"
"624.11.121";"Perlengk.bangunan sma";"39.869.200,00";"0,00";"648.000,00";"0,00";"40.517.200,00";"0,00"
"625.11.111";"Iuran,sampah & dinas umum";"17.737.600,00";"0,00";"0,00";"0,00";"17.737.600,00";"0,00"
"625.11.112";"Air,gas,konsums umum";"45.916.530,00";"0,00";"7.907.300,00";"0,00";"53.823.830,00";"0,00"
"625.11.113";"Entertain umum";"10.732.700,00";"0,00";"0,00";"0,00";"10.732.700,00";"0,00"
"625.11.114";"obat-2an umum";"540.700,00";"0,00";"0,00";"0,00";"540.700,00";"0,00"
"625.11.115";"Biaya komputer umum";"2.230.000,00";"0,00";"0,00";"0,00";"2.230.000,00";"0,00"
"625.11.116";"Sumbangan umum";"2.078.786.730,00";"0,00";"19.128.237,00";"0,00";"2.097.914.967,00";"0,00"
"625.11.117";"Alat tulis kantor umum";"170.042.025,00";"0,00";"5.723.400,00";"0,00";"175.765.425,00";"0,00"
"625.11.118";"Biaya prestasi umum";"45.450.000,00";"0,00";"1.200.000,00";"0,00";"46.650.000,00";"0,00"
"625.11.119";"Biaya lomba umum";"2.289.000,00";"0,00";"0,00";"0,00";"2.289.000,00";"0,00"
"625.11.120";"Perlengkapan sklh umum (yys)";"81.673.150,00";"0,00";"2.505.500,00";"0,00";"84.178.650,00";"0,00"
"625.11.121";"Perlengkapan bangunan umum";"122.872.600,00";"0,00";"735.000,00";"0,00";"123.607.600,00";"0,00"
"625.11.122";"Biaya Personalia";"3.508.100,00";"0,00";"0,00";"0,00";"3.508.100,00";"0,00"
"626.11.111";"Biaya adm tk ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"626.12.111";"Biaya adm tk koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"626.13.111";"Biaya adm. tk tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"626.14.111";"Biaya adm. sd ciateul";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"626.15.111";"Biaya adm sd koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"626.16.111";"Biaya adm smp mw";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"626.17.111";"Biaya adm smp koper";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"626.18.111";"Biaya adm sma";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"626.19.111";"Biaya adm sd tki";"0,00";"0,00";"0,00";"0,00";"0,00";"0,00"
"631.11.111";"Pemel. inventaris tk ciateul";"27.103.556,00";"0,00";"2.562.900,00";"0,00";"29.666.456,00";"0,00"
"631.12.111";"Pemel. inventaris tk koper";"20.090.648,00";"0,00";"1.770.300,00";"0,00";"21.860.948,00";"0,00"
"631.13.111";"Pemel. inventaris tki";"13.356.666,00";"0,00";"491.500,00";"0,00";"13.848.166,00";"0,00"
"631.14.111";"Pemel. inventaris sd ciateul";"17.789.216,00";"0,00";"1.040.700,00";"0,00";"18.829.916,00";"0,00"
"631.15.111";"Pemel. inventaris sd koper";"33.564.708,00";"0,00";"5.463.500,00";"0,00";"39.028.208,00";"0,00"
"631.15.112";"Pemel. inventris sd tki";"10.022.500,00";"0,00";"4.091.400,00";"0,00";"14.113.900,00";"0,00"
"631.16.111";"Pemel. inventaris smp ctl";"42.398.906,00";"0,00";"3.406.083,00";"0,00";"45.804.989,00";"0,00"
"631.17.111";"Pemel. inventaris smp koper";"64.280.096,00";"0,00";"8.683.500,00";"0,00";"72.963.596,00";"0,00"
"631.18.111";"Pemel. inventaris sma";"64.593.418,00";"0,00";"5.867.683,00";"0,00";"70.461.101,00";"0,00"
"631.19.111";"Pemel. inventaris umum";"85.424.766,00";"0,00";"3.427.134,00";"0,00";"88.851.900,00";"0,00"
"641.11.111";"Biaya penyusutan bangunan";"4.372.204.143,65";"0,00";"236.619.170,56";"0,00";"4.608.823.314,21";"0,00"
"641.12.111";"Biaya penyusutan kendaraan";"837.818.246,81";"0,00";"59.445.060,00";"0,00";"897.263.306,81";"0,00"
"641.13.111";"Biaya penyusutan inventaris";"3.320.735.252,33";"0,00";"146.272.819,25";"0,00";"3.467.008.071,58";"0,00"
"651.11.111";"Iuran YKKI";"1.863.462.554,61";"0,00";"105.000.000,00";"0,00";"1.968.462.554,61";"0,00"
"661.11.111";"Open house tk ciateul";"13.239.000,00";"0,00";"0,00";"0,00";"13.239.000,00";"0,00"
"661.12.111";"Open house tk koper";"17.291.200,00";"0,00";"0,00";"0,00";"17.291.200,00";"0,00"
"661.13.111";"Open house tk tki";"19.040.500,00";"0,00";"0,00";"0,00";"19.040.500,00";"0,00"
"661.14.111";"Open house sd ciateul";"43.587.500,00";"0,00";"0,00";"0,00";"43.587.500,00";"0,00"
"661.15.111";"Open house sd koper";"16.789.500,00";"0,00";"0,00";"0,00";"16.789.500,00";"0,00"
"661.16.111";"Open house smp ciateul";"22.500.000,00";"0,00";"0,00";"0,00";"22.500.000,00";"0,00"
