"No";"Tanggal";"No_account";"Deskripsi acc";"No_bukti";"Uraian";"Debet";"Kredit";"Kontra_acc";"Deskripsi kontra"
"274";"2020-03-12";"713.15.112";"Biaya pemel. bangunan sd tki";"011/KB04216/YA-03/20";"Biaya ganti push button urinoir & fiber SD TKI ( Upah pa Iyus )";"480000.00";"0.00";"111.30.111";"kas bps-2"
"275";"2020-03-12";"713.15.111";"Biaya pemel. bangunan sd koper";"012/KB04216/YA-03/20";"Biaya pemindahan plang nama sekolah SD Koper ( pipa, meni besi, thiner, gerinda, dll )";"572500.00";"0.00";"111.30.111";"kas bps-2"
"276";"2020-03-12";"631.15.111";"Pemel. inventaris sd koper";"013/KB04216/YA-03/20";"Biaya pemeriksaan & perbaikan AC SD koper";"1197000.00";"0.00";"111.30.111";"kas bps-2"
"277";"2020-03-12";"712.19.111";"Biaya pemel. kendaraan umum";"014/KB04216/YA-03/20";"Biaya service Gran Max D 1297 QD & L300 D 7330 AN";"7276600.00";"0.00";"111.30.111";"kas bps-2"
"278";"2020-03-12";"851.11.111";"Perjln dinas tk ciateul";"015/KB04216/YA-03/20";"Tiket Ibu Priska ( pp ) Rp. 1.084.800, Uang perjalanan dinas 6 hari @ Rp. 75.000 dalam pelatihan tim kurikulum PAK TK YKKI ( 01 - 07/03/20 ); Beban TK Ciateul";"511600.00";"0.00";"111.30.111";"kas bps-2"
"279";"2020-03-12";"851.13.111";"Perjln dinas tk tki";"016/KB04216/YA-03/20";"Tiket Ibu Priska ( pp ) Rp. 1.084.800, Uang perjalanan dinas 6 hari @ Rp. 75.000 dalam pelatihan tim kurikulum PAK TK YKKI ( 01 - 07/03/20 ); Beban TK TKI";"511600.00";"0.00";"111.30.111";"kas bps-2"
"280";"2020-03-12";"851.12.111";"Perjln dinas tk koper";"017/KB04216/YA-03/20";"Tiket Ibu Priska ( pp ) Rp. 1.084.800, Uang perjalanan dinas 6 hari @ Rp. 75.000 dalam pelatihan tim kurikulum PAK TK YKKI ( 01 - 07/03/20 ); Beban TK Koper";"511600.00";"0.00";"111.30.111";"kas bps-2"
"281";"2020-03-12";"851.19.111";"Perjln dinas umum";"018/KB04216/YA-03/20";"Biaya tol & bensin ELF D 7244 AP ( mengurangi titipan uang sewa mobil, masuk BCA Umum 7750381132 Rp.1.200.000 tgl 09/03/20 )";"772500.00";"0.00";"111.30.111";"kas bps-2"
"282";"2020-03-12";"851.19.111";"Perjln dinas umum";"019/KB04217/YA-03/20";"39,65 L bio solar ELF D 7244 AP";"204200.00";"0.00";"111.30.111";"kas bps-2"
"283";"2020-03-12";"831.19.111";"Biaya telepon umum";"020/KB04217/YA-03/20";"Biaya internet yayasan bulan Maret 2020";"415800.00";"0.00";"111.30.111";"kas bps-2"
"284";"2020-03-12";"625.11.117";"Alat tulis kantor umum";"021/KB04217/YA-03/20";"Ongkos kirim dokumen ke YKKI pusat 2x";"26000.00";"0.00";"111.30.111";"kas bps-2"
"285";"2020-03-12";"851.19.111";"Perjln dinas umum";"022/KB04217/YA-03/20";"Biaya parkir 1x";"1500.00";"0.00";"111.30.111";"kas bps-2"
"286";"2020-03-12";"871.19.111";"biaya listrik umum";"023/KB04217/YA-03/20";"Biaya listrik untuk GOR indoor dalam rangka penyewaan lapang basket periode Januari 2020 ( 10% dari total penerimaan sewa lapang selama bulan Januari 2020 Rp.9.500.000 )";"950000.00";"0.00";"111.30.111";"kas bps-2"
"287";"2020-03-12";"713.16.111";"Biaya pemel. bangunan  smp mekar wangi";"024/KB04218/YA-03/20";"Pemeliharaan bangunan beban SMP Mekar ( pasir beton, batu, semen, service AC, handsinitizer, dll )";"1468650.00";"0.00";"111.30.111";"kas bps-2"
"288";"2020-03-12";"713.18.111";"Biaya pemel. bangunan sma";"025/KB04218/YA-03/20";"Pemeliharaan bangunan beban SMA Mekar ( pasir beton, batu, semen, service AC, handsinitizer, dll )";"1398650.00";"0.00";"111.30.111";"kas bps-2"
"289";"2020-03-12";"713.18.111";"Biaya pemel. bangunan sma";"026/KB04218/YA-03/20";"Pemeliharaan bangunan beban SMA Mekar ( service AC )";"360000.00";"0.00";"111.30.111";"kas bps-2"
"290";"2020-03-12";"713.19.111";"Biaya pemel. bangunan umum";"027/KB04218/YA-03/20";"Pemeliharaan bangunan; menggunakkan uang sewa GOR ( kabel tis )";"26000.00";"0.00";"111.30.111";"kas bps-2"
"291";"2020-03-12";"713.14.111";"Biaya pemel. bangunan sd ciateul";"028/KB04218/YA-03/20";"Pemasangan exhaust fan toilet SD Ciateul ( exhaust fan, steker, stop kontak )";"1278000.00";"0.00";"111.30.111";"kas bps-2"
"292";"2020-03-12";"831.13.111";"Biaya telepon tki";"029/KB04219/YA-03/20";"Tagihan Telp TK TKI ( 022 ) 5426399 a/n Onaryo Suhandi periode Maret 2020";"117450.00";"0.00";"111.30.111";"kas bps-2"
"293";"2020-03-12";"831.15.112";"Biaya telepon sd tki";"030/KB04219/YA-03/20";"Tagihan Telp SD TKI ( 022 ) 5426399 a/n Onaryo Suhandi periode Maret 2020";"117450.00";"0.00";"111.30.111";"kas bps-2"
"294";"2020-03-12";"871.13.111";"Biaya listrik tk tki";"031/KB04219/YA-03/20";"Tagihan listrik TK TKI 535753729463 an Gin Tjin Pak periode Maret 2020";"119600.00";"0.00";"111.30.111";"kas bps-2"
"295";"2020-03-12";"871.15.112";"Biaya listrik sd tki";"032/KB04219/YA-03/20";"Tagihan listrik SD TKI 535753729463 an Gin Tjin Pak periode Maret 2020";"119600.00";"0.00";"111.30.111";"kas bps-2"
"296";"2020-03-12";"871.13.111";"Biaya listrik tk tki";"033/KB04219/YA-03/20";"Tagihan listrik TK TKI 535753729471 an Dede Hendriawan periode Maret 2020";"129650.00";"0.00";"111.30.111";"kas bps-2"
"297";"2020-03-12";"871.15.112";"Biaya listrik sd tki";"034/KB04219/YA-03/20";"Tagihan listrik SD TKI 535753729471 an Dede Hendriawan periode Maret 2020";"129650.00";"0.00";"111.30.111";"kas bps-2"
"298";"2020-03-12";"871.13.111";"Biaya listrik tk tki";"035/KB04219/YA-03/20";"Tagihan listrik TK TKI 535754579993 an Onaryo Suhandi periode Maret 2020";"198050.00";"0.00";"111.30.111";"kas bps-2"
"299";"2020-03-12";"871.15.112";"Biaya listrik sd tki";"036/KB04219/YA-03/20";"Tagihan listrik SD TKI 535754579993 an Onaryo Suhandi periode Maret 2020";"198050.00";"0.00";"111.30.111";"kas bps-2"
"300";"2020-03-12";"871.12.111";"Biaya listrik tk koper";"037/KB04219/YA-03/20";"Tagihan listrik TK Koper 535753209354 an Yayasan Kalam Kudus periode Maret 2020";"2948300.00";"0.00";"111.30.111";"kas bps-2"
"301";"2020-03-12";"831.16.111";"Biaya telepon smp mekar wangi";"005/BDIMW-03/20";"BI. TELEPON SMP MW BLN MARET 2020";"173416.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"302";"2020-03-12";"112.35.111";"bank bca r/k.77";"027/BCAUM-03/20";"SEWA LAPANGAN BASKET 4X BULAN MARET 2020";"1000000.00";"0.00";"551.11.111";"Hadiah/vouch./persembhn natal"
"303";"2020-03-12";"112.28.111";"bdi a/n. ykki";"033/BDIUM-03/20";"Pinbuk dr BDI VA Koper ke BDI Umum";"65000000.00";"0.00";"112.32.112";"bdi virtual koper (3562373021)"
"304";"2020-03-12";"112.28.111";"bdi a/n. ykki";"034/BDIUM-03/20";"Pinbuk dr BDI VA Mekar ke BDI Umum";"75000000.00";"0.00";"112.32.114";"bdi virtual mw 93562375307)"
"305";"2020-03-12";"112.28.111";"bdi a/n. ykki";"035/BDIUM-03/20";"Pinbuk dr BDI VA Ciateul ke BDI Umum";"45000000.00";"0.00";"112.32.111";"bdi virtual Ctl(3562377469)"
"306";"2020-03-12";"112.28.111";"bdi a/n. ykki";"036/BDIUM-03/20";"Pinbuk dr BDI VA TKI KE BDI UMUM";"40000000.00";"0.00";"112.32.113";"bdi tki (virtual account)"
"307";"2020-03-12";"112.28.111";"bdi a/n. ykki";"037/BDIUM-03/20";"Reimburse kas kecil SMP Koper periode 22 FEB 20 s/d 11 MARET 20";"0.00";"8491500.00";"111.27.111";"kas kecil smp koper"
"308";"2020-03-13";"626.19.111";"Biaya adm sd tki";"001/KA100462/SD3-03/20";"Jarum pentul, pita, HDK Chalmer untuk prakarya";"35500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"309";"2020-03-13";"626.19.111";"Biaya adm sd tki";"002/KA100463/SD3-03/20";"Fotocopy Pelajaran bulan Februari 2020";"911000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"310";"2020-03-13";"626.19.111";"Biaya adm sd tki";"003/KA100464/SD3-03/20";"Fotocopy Ekskul bulan Februari 2020";"35100.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"311";"2020-03-13";"626.19.111";"Biaya adm sd tki";"004/KA100465/SD3-03/20";"Pendaftaran lomba Matematika a/n. Jonathan D. dan Karen C.";"440000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"312";"2020-03-13";"626.19.111";"Biaya adm sd tki";"005/KA100466/SD3-03/20";"Pendaftaran 2 peserta Chinese Bridge 2020 a/n. Marvel C. dan Jonathan A.D.";"150000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"313";"2020-03-13";"626.19.111";"Biaya adm sd tki";"006/KA100467/SD3-03/20";"Konsumsi PTS ( 5 hari @ Rp 5.000 ) buat 14 guru";"350000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"314";"2020-03-13";"626.19.111";"Biaya adm sd tki";"007/KA100468/SD3-03/20";"Fotocopy PTS (Penilaian Tengah Semester) genap Tapel 2019-2020";"1110100.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"315";"2020-03-13";"622.13.111";"Iuran sampah & dinas sd tki";"008/KK101094/SD3-03/20";"Iuran Keamanan dan Kebersihan RT01/RW17 bulan Februari'20 (A2/2)";"110000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"316";"2020-03-13";"631.15.112";"Pemel. inventris sd tki";"009/KK101095/SD3-03/20";"Service 1 unit AC kelas 1A";"55000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"317";"2020-03-13";"622.13.120";"Perlengk.sklh (kbm) sd tki";"010/KK101096/SD3-03/20";"Sewa GOR kelas 1-3";"159000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"318";"2020-03-13";"622.13.117";"atk dan fotocopy sd tki";"011/KK101097/SD3-03/20";"5 lbr karton manila u/ mading";"12500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"319";"2020-03-13";"713.15.112";"Biaya pemel. bangunan sd tki";"012/KK101098/SD3-03/20";"20 ltr/1 jerrycen karbol wangi";"100000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"320";"2020-03-13";"622.13.111";"Iuran sampah & dinas sd tki";"013/KK101099/SD3-03/20";"Iuran Keamanan dan Kebersihan RT02/RW17 bulan Februari'20 (A4/24)";"75000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"321";"2020-03-13";"622.13.117";"atk dan fotocopy sd tki";"014/KK101100/SD3-03/20";"1 bh lem alteco";"5500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"322";"2020-03-13";"851.15.112";"Perjln dinas sd tki";"015/KK101101/SD3-03/20";"Uang Perjalanan Dinas (UPD) buat guru""peserta pelatihan KKG Dinas (4 guru @ 50.000) tgl. 22/2-'20";"200000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"323";"2020-03-13";"622.13.117";"atk dan fotocopy sd tki";"016/KK101102/SD3-03/20";"Fotocopy bulan Februari 2020";"159000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"324";"2020-03-13";"712.15.112";"Biaya pemel. kendaraan sd tki";"017/KK101103/SD3-03/20";"Biaya Parkir urusan sekolah bulan Februari 2020";"12500.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"325";"2020-03-13";"713.15.112";"Biaya pemel. bangunan sd tki";"018/KK101104/SD3-03/20";"4 bh keset kain ( untuk WC lantai 2 )";"40000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"326";"2020-03-13";"622.13.113";"Entertain sd tki";"019/KK101105/SD3-03/20";"Trans. pengawas untuk kegiatan pembinaan Kasek dan guru kls.6 dlm pengisian kisi"" dan ujian sek.";"50000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"327";"2020-03-13";"622.13.117";"atk dan fotocopy sd tki";"020/KK101106/SD3-03/20";"Refill 2 bh toner HP 79 ( printer guru di ruang TU )";"200000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"328";"2020-03-13";"622.13.120";"Perlengk.sklh (kbm) sd tki";"021/KK101107/SD3-03/20";"Sewa GOR kelas 4 - 6";"165000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"329";"2020-03-13";"622.13.117";"atk dan fotocopy sd tki";"022/KK101108/SD3-03/20";"1 rim kertas stensil/kotretan";"27000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"330";"2020-03-13";"622.13.113";"Entertain sd tki";"023/KK101109/SD3-03/20";"Iuran gugus dan transport pengawas";"150000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"331";"2020-03-13";"622.13.117";"atk dan fotocopy sd tki";"024/KK101110/SD3-03/20";"2 btl tinta cap ( biru )";"50000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"332";"2020-03-13";"831.15.112";"Biaya telepon sd tki";"025/KK101111/SD3-03/20";"Pembayaran Telkom Speedy periode Maret 2020";"367400.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"333";"2020-03-13";"713.15.112";"Biaya pemel. bangunan sd tki";"026/KK101112/SD3-03/20";"3 pak plastik sampah ( 60 x 100 dan tulip 30 )";"45000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"334";"2020-03-13";"713.15.112";"Biaya pemel. bangunan sd tki";"027/KK101113/SD3-03/20";"1 bh tempat sabun + 1 bh spon pembersih";"18000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"335";"2020-03-13";"622.13.112";"Air,gas,konsumsi sd tki";"028/KK101114/SD3-03/20";"1 kotak teh sariwangi";"10000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"336";"2020-03-13";"622.13.119";"Biaya lomba sd tki";"029/KK101115/SD3-03/20";"Kaos Seragam lomba O2SN dari Dinas (buat Kasek)";"150000.00";"0.00";"111.33.111";"kas kecil sd tki ii"
"337";"2020-03-13";"626.12.111";"Biaya adm tk koper";"001/KA22599/TK2-03/20";"5 bgks kwetiaw u/konsumsi siswa";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"338";"2020-03-13";"626.12.111";"Biaya adm tk koper";"002/KA22599/TK2-03/20";"384 lbr F/C pengumuman Paskah & Kartini";"76800.00";"0.00";"111.22.111";"kas kecil tk koper"
"339";"2020-03-13";"626.12.111";"Biaya adm tk koper";"003/KA22599/TK2-03/20";"18 tiket renang ekskul 25/02/2020 + 1 tiket tambahan 1 siswa ekskul 04/02/2020";"342000.00";"0.00";"111.22.111";"kas kecil tk koper"
"340";"2020-03-13";"626.12.111";"Biaya adm tk koper";"004/KA22599/TK2-03/20";"5 pak keresek kecil u/acara2 luar sekolah";"10000.00";"0.00";"111.22.111";"kas kecil tk koper"
"341";"2020-03-13";"626.12.111";"Biaya adm tk koper";"005/KA22600/TK2-03/20";"Bahan Art siswa";"95000.00";"0.00";"111.22.111";"kas kecil tk koper"
"342";"2020-03-13";"626.12.111";"Biaya adm tk koper";"006/KA22600/TK2-03/20";"reward siswa";"193000.00";"0.00";"111.22.111";"kas kecil tk koper"
"343";"2020-03-13";"626.12.111";"Biaya adm tk koper";"007/KA22600/TK2-03/20";"1,068 kg telur u/konsumsi siswa";"27200.00";"0.00";"111.22.111";"kas kecil tk koper"
"344";"2020-03-13";"626.12.111";"Biaya adm tk koper";"008/KA22600/TK2-03/20";"Gas hi cook, blue band u/konsumsi siswa + parkir 2.000";"29300.00";"0.00";"111.22.111";"kas kecil tk koper"
"345";"2020-03-13";"626.12.111";"Biaya adm tk koper";"009/KA22601/TK2-03/20";"2,09 kg telur + 2 x 2lt minyak goreng u/konsumsi siswa + parkir 2.000";"127500.00";"0.00";"111.22.111";"kas kecil tk koper"
"346";"2020-03-13";"626.12.111";"Biaya adm tk koper";"010/KA22601/TK2-03/20";"108 lbr F/C bahan mid sunda";"21600.00";"0.00";"111.22.111";"kas kecil tk koper"
"347";"2020-03-13";"626.12.111";"Biaya adm tk koper";"011/KA22601/TK2-03/20";"1,5 kg tepung roti u/konsumsi siswa";"27000.00";"0.00";"111.22.111";"kas kecil tk koper"
"348";"2020-03-13";"626.12.111";"Biaya adm tk koper";"012/KA22602/TK2-03/20";"1 kg maizena u/konsumsi siswa";"18000.00";"0.00";"111.22.111";"kas kecil tk koper"
"349";"2020-03-13";"626.12.111";"Biaya adm tk koper";"013/KA22602/TK2-03/20";"5 kg ayam filet paha u/konsumsi siswa";"225000.00";"0.00";"111.22.111";"kas kecil tk koper"
"350";"2020-03-13";"626.12.111";"Biaya adm tk koper";"014/KA22602/TK2-03/20";"2 pak plastik sayur u/ekskul cooking";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"351";"2020-03-13";"626.12.111";"Biaya adm tk koper";"015/KA22602/TK2-03/20";"18 tiket renang u/ekskul 3-4 mar 2020";"324000.00";"0.00";"111.22.111";"kas kecil tk koper"
"352";"2020-03-13";"626.12.111";"Biaya adm tk koper";"016/KA22603/TK2-03/20";"Bahan ekskul cooking bln Maret 2020, 15 anak x Rp. 5.000 x 5 minggu";"375000.00";"0.00";"111.22.111";"kas kecil tk koper"
"353";"2020-03-13";"626.12.111";"Biaya adm tk koper";"017/KA22603/TK2-03/20";"Bahan ekskul cooking tambahan 1 siswa di Feb 2020 selama 4 minggu";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"354";"2020-03-13";"626.12.111";"Biaya adm tk koper";"018/KA22603/TK2-03/20";"25 pcs small set @4pcs u/wadah telor puyuh acara paskah siswa";"355000.00";"0.00";"111.22.111";"kas kecil tk koper"
"355";"2020-03-13";"626.12.111";"Biaya adm tk koper";"019/KA22604/TK2-03/20";"Wortel u/bahan art K1";"16000.00";"0.00";"111.22.111";"kas kecil tk koper"
"356";"2020-03-13";"626.12.111";"Biaya adm tk koper";"020/KA22604/TK2-03/20";"sticker u/reward";"341500.00";"0.00";"111.22.111";"kas kecil tk koper"
"357";"2020-03-13";"626.12.111";"Biaya adm tk koper";"021/KA22604/TK2-03/20";"Wortel, buncis, fillet ayam, bwg daun, kbg kol, ayam jantan, bwg grg u/konsumsi siswa";"230000.00";"0.00";"111.22.111";"kas kecil tk koper"
"358";"2020-03-13";"626.12.111";"Biaya adm tk koper";"022/KA22605/TK2-03/20";"1 krg beras setra ramos u/konsumsi siswa";"345000.00";"0.00";"111.22.111";"kas kecil tk koper"
"359";"2020-03-13";"626.12.111";"Biaya adm tk koper";"023/KA22605/TK2-03/20";"40 plastik name tag siswa";"32000.00";"0.00";"111.22.111";"kas kecil tk koper"
"360";"2020-03-13";"626.12.111";"Biaya adm tk koper";"024/KA22605/TK2-03/20";"8 lbr kertas coklat u/bahan art + parkir 2.000";"22000.00";"0.00";"111.22.111";"kas kecil tk koper"
"361";"2020-03-13";"626.12.111";"Biaya adm tk koper";"025/KA22605/TK2-03/20";"18 tiket renang utk ekskul 10-11 mar 2020";"324000.00";"0.00";"111.22.111";"kas kecil tk koper"
"362";"2020-03-13";"626.12.111";"Biaya adm tk koper";"026/KA22606/TK2-03/20";"9 kg pasir kinetik u/bahan bermain di playground";"360000.00";"0.00";"111.22.111";"kas kecil tk koper"
"363";"2020-03-13";"713.12.111";"Biaya pemel. bangunan tk koper";"027/KK22346/TK2-03/20";"1 kaleng lem fox + 1 klg pilox u/pasang karpet di ruang motor skill";"69000.00";"0.00";"111.22.111";"kas kecil tk koper"
"364";"2020-03-13";"631.12.111";"Pemel. inventaris tk koper";"028/KK22346/TK2-03/20";"kawat las u/perbaiki mainan di pekarangan";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"365";"2020-03-13";"851.12.111";"Perjln dinas tk koper";"029/KK22346/TK2-03/20";"2,22 ltr pertamax u/motor Pa Safari, dinas luar";"20000.00";"0.00";"111.22.111";"kas kecil tk koper"
"366";"2020-03-13";"621.12.111";"Iuran sampah & dinas tk koper";"030/KK22347/TK2-03/20";"Iuran Guru Gugus IGTKI tapel 2019-2020, 9 guru x Rp 5.000 x 12 bln";"540000.00";"0.00";"111.22.111";"kas kecil tk koper"
"367";"2020-03-13";"631.12.111";"Pemel. inventaris tk koper";"031/KK22347/TK2-03/20";"Cuci service AC Daikin 2 unit ( ruang ungu & ruang ekskul, gudang )";"110000.00";"0.00";"111.22.111";"kas kecil tk koper"
"368";"2020-03-13";"621.12.121";"Perleng. bangunan tk koper";"032/KK22348/TK2-03/20";"1 cn tissue roll CP Kw1 u/di toilet & kelas";"255000.00";"0.00";"111.22.111";"kas kecil tk koper"
"369";"2020-03-13";"621.12.111";"Iuran sampah & dinas tk koper";"033/KK22348/TK2-03/20";"Iuran bulanan warga Rt 03 RW 013 bln Maret 2020";"450000.00";"0.00";"111.22.111";"kas kecil tk koper"
"370";"2020-03-13";"713.12.111";"Biaya pemel. bangunan tk koper";"034/KK22348/TK2-03/20";"Porstex, sunligth sabun cupir u/di toilet & dapur + parkir 2.000";"87800.00";"0.00";"111.22.111";"kas kecil tk koper"
"371";"2020-03-13";"621.12.112";"Air & gas & konsumsi tk koper";"035/KK22349/TK2-03/20";"Isi Gas LPG 12 kg";"148000.00";"0.00";"111.22.111";"kas kecil tk koper"
"372";"2020-03-13";"621.12.121";"Perleng. bangunan tk koper";"036/KK22349/TK2-03/20";"4 unit braket hand sanitizer ( tokopedia )";"191600.00";"0.00";"111.22.111";"kas kecil tk koper"
"373";"2020-03-13";"621.12.112";"Air & gas & konsumsi tk koper";"037/KK22349/TK2-03/20";"2 galon Ron 88 u/di kantor & dapur (dr agen Ron tidak datang, sudah kehabisan)";"27000.00";"0.00";"111.22.111";"kas kecil tk koper"
"374";"2020-03-13";"713.12.111";"Biaya pemel. bangunan tk koper";"038/KK22350/TK2-03/20";"2 pak ecosys tablet u/semprot desinfektan ruangan kelas Tk Koper";"120000.00";"0.00";"111.22.111";"kas kecil tk koper"
"375";"2020-03-13";"621.12.114";"Obat-2an tk koper";"039/KK22350/TK2-03/20";"16 pcs botol pompa u/wadah hand sanitizer (tokopedia)";"144000.00";"0.00";"111.22.111";"kas kecil tk koper"
"376";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"001/KA40369/SD1-03/20";"Fotocopy";"17500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"377";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"002/KA40369/SD1-03/20";"Biaya tiket kolam renang + parkir";"598500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"378";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"003/KA40369/SD1-03/20";"Fotocopy";"23800.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"379";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"004/KA40369/SD1-03/20";"Fotocopy";"98000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"380";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"005/KA40369/SD1-03/20";"Fotocopy";"27200.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"381";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"006/KA40370/SD1-03/20";"Bayar tiket kolam renang + parkir";"616500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"382";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"007/KA40370/SD1-03/20";"Bayar tiket kolam renang + parkir";"580500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"383";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"008/KA40370/SD1-03/20";"Fotocopy Soal soal PTS II";"478600.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"384";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"009/KA40370/SD1-03/20";"Fotocopy";"17600.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"385";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"010/KA40370/SD1-03/20";"Fotocopy soal soal PTS Genap";"548400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"386";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"011/KA40371/SD1-03/20";"Fotocopy";"15000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"387";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"012/KA40371/SD1-03/20";"Fotocopy";"40000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"388";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"013/KA40371/SD1-03/20";"Fotocopy";"285200.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"389";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"014/KA40371/SD1-03/20";"Fotocopy";"253000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"390";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"015/KA40371/SD1-03/20";"Fotocopy";"217400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"391";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"016/KA40372/SD1-03/20";"Fotocopy";"102800.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"392";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"017/KA40372/SD1-03/20";"Bayar tiket kolam renang + parkir";"616500.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"393";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"018/KA40372/SD1-03/20";"Fotocopy";"9600.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"394";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"019/KA40372/SD1-03/20";"Fotocopy";"76200.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"395";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"020/KA40372/SD1-03/20";"Fotocopy";"19400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"396";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"021/KA40373/SD1-03/20";"Fotocopy";"84400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"397";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"022/KA40373/SD1-03/20";"Fotocopy";"15400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"398";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"023/KA40373/SD1-03/20";"Fotocopy + jilid";"137600.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"399";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"024/KA40373/SD1-03/20";"Fotocopy";"32000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"400";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"025/KA40373/SD1-03/20";"Fotocopy";"16400.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"401";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"026/KA40374/SD1-03/20";"UPD I.Endang antar lomba Colouring acara Pro Active Kids di Braga";"50000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"402";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"027/KA40374/SD1-03/20";"Lem Fox untuk prakarya";"20000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
"403";"2020-03-13";"626.14.111";"Biaya adm. sd ciateul";"028/KA40374/SD1-03/20";"Sewa lapangan Futsal";"320000.00";"0.00";"111.24.111";"kas kecil sd ciateul"
